ID,アイテム名,素材アイテムなし,完成数,手数料,材料ID,材料,個数,where,NPC,座標,名称,前提クエ,備考
5079,X字ヘアピン,0,1,,2294,スターダスト,1,geffen,アルゼン,129-148,,,
5079,X字ヘアピン,0,1,,7220,エクトプラズム,400,geffen,アルゼン,129-148,,,
5082,キノコヘアバンド,0,1,,921,きのこの胞子,300,geffen,アイボ,67-87,,,
2292,溶接マスク,0,1,2kz,999,鋼鉄,50,geffen,鍛冶屋,182-59,,,厳密には建物の中の(144-166)
5001,ヘッドフォン,0,1,,999,鋼鉄,40,geffen,ゼンハイザ,172-174,,,厳密には建物の中の(30-71)
5001,ヘッドフォン,0,1,,970,アルコール,1,geffen,ゼンハイザ,172-174,,,厳密には建物の中の(30-71)
5001,ヘッドフォン,0,1,,984,オリデオコン,1,geffen,ゼンハイザ,172-174,,,厳密には建物の中の(30-71)
5001,ヘッドフォン,0,1,,1003,石炭,1,geffen,ゼンハイザ,172-174,,,厳密には建物の中の(30-71)
2272,停止表示板,0,1,91100z,983,黒色の染料,1,morocc,ステアー,274-269,,,厳密には宿の中の(142-100)
2272,停止表示板,0,1,91100z,1019,木屑,50,morocc,ステアー,274-269,,,厳密には宿の中の(142-100)
5058,たれ猫,0,1,,2233,サークレット [1],1,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5058,たれ猫,0,1,,983,黒色の染料,1,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5058,たれ猫,0,1,,7206,黒猫の人形,300,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5064,変身木の葉,0,1,,945,タヌキ木の葉,600,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5065,青い魚,0,1,,959,くさった鱗,300,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5065,青い魚,0,1,,1023,魚の尻尾,1,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5065,青い魚,0,1,,624,腐った魚,1,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5065,青い魚,0,1,,544,おさしみ,50,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5065,青い魚,0,1,,938,べとべとする液体,100,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5084,やる気のないタヌキ,0,1,,1026,どんぐり,1000,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5084,やる気のないタヌキ,0,1,,945,タヌキ木の葉,10,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5084,やる気のないタヌキ,0,1,,7065,ラッコの毛皮,100,morocc,旅する男,273-79,,,会話時に砂漠狼の爪を1個消費(毎回)
5023,風呂敷包み,0,1,,1059,透明な布,150,comodo,旅人,273-137,,,
5023,風呂敷包み,0,1,,978,青色の染料,1,comodo,旅人,273-137,,,
5023,風呂敷包み,0,1,,907,古木の露,100,comodo,旅人,273-137,,,
5021,お金を失った者の心,0,1,,999,鋼鉄,20,comodo,旅人,273-137,,,
5021,お金を失った者の心,0,1,,949,やわらかな毛,80,comodo,旅人,273-137,,,
5021,お金を失った者の心,0,1,,969,黄金,1,comodo,旅人,273-137,,,
5021,お金を失った者の心,0,1,,938,べとべとする液体,800,comodo,旅人,273-137,,,
5021,お金を失った者の心,0,1,,2233,サークレット [1],1,comodo,旅人,273-137,,,
5031,鉱山ヘルメット,0,1,,5028,ろうそく,1,comodo,旅人,273-137,,,
5031,鉱山ヘルメット,0,1,,999,鋼鉄,25,comodo,旅人,273-137,,,
5031,鉱山ヘルメット,0,1,,5009,工事帽,1,comodo,旅人,273-137,,,
5031,鉱山ヘルメット,0,1,,747,水晶鏡,1,comodo,旅人,273-137,,,
5043,ファントムマスク,0,1,,2281,オペラ仮面,1,comodo,旅人,273-137,,,
5043,ファントムマスク,0,1,,1048,蛇模様の髪,50,comodo,旅人,273-137,,,
6502,銀の十字架,0,1,,6508,銀のブレスレット,2,malaya,パンドイ,119-217,,街の救済者,
12699,ティクバランベルト,0,1,,6496,ティクバランの背骨,3,ma_fild01,ティクバラン専門家,160-219,,,厳密には建物の中の(67-22)
12699,ティクバランベルト,0,1,,6497,小さなお守り,5,ma_fild01,ティクバラン専門家,160-219,,,厳密には建物の中の(67-22)
12775,古代精霊のお守り,0,1,1kz,6497,小さなお守り,3,ma_fild01,悩む老女,160-219,,,"材料はいずれか一方のみ,厳密には建物の中の(81-22)"
12775,古代精霊のお守り,0,1,1kz,6502,銀の十字架,30,ma_fild01,悩む老女,160-219,,,"材料はいずれか一方のみ,厳密には建物の中の(81-22)"
2910,バコナワの守護タトゥー,0,1,,6516,バコナワ人形,1,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2911,ビョンウンゴの守護タトゥー,0,1,,6517,ビョンウンゴ人形,1,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2907,ブワヤの守護タトゥー,0,1,,6518,ブワヤ人形,1,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2910,バコナワの守護タトゥー,0,1,,6523,バコナワの魂の欠片,2,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2911,ビョンウンゴの守護タトゥー,0,1,,6524,ビョンウンゴの魂の欠片,2,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2907,ブワヤの守護タトゥー,0,1,,6525,ブワヤの魂の欠片,350,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2910,バコナワの守護タトゥー,0,1,,6499,古代の呪符,10,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2911,ビョンウンゴの守護タトゥー,0,1,,6499,古代の呪符,10,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2907,ブワヤの守護タトゥー,0,1,,6499,古代の呪符,10,ma_fild01,タトゥーイスト,160-219,タトゥー作成,,"要開催：ピンタドスフェスティバル,厳密には建物の中の(76-14)"
2283,耳当て,0,1,5kz,5001,ヘッドフォン,1,payon,不思議な乙女,141-85,,,厳密には道具屋内の(18-10)
2283,耳当て,0,1,5kz,949,やわらかな毛,200,payon,不思議な乙女,141-85,,,厳密には道具屋内の(18-10)
2283,耳当て,0,1,5kz,724,呪われたルビー,1,payon,不思議な乙女,141-85,,,厳密には道具屋内の(18-10)
5025,天使の兜,0,1,,2254,天使のヘアバンド,1,payon,青年,256-285,,,厳密には建物内の(56-12)
5025,天使の兜,0,1,,2229,ヘルム [1],1,payon,青年,256-285,,,厳密には建物内の(56-12)
5025,天使の兜,0,1,,7036,ハティーの牙,5,payon,青年,256-285,,,厳密には建物内の(56-12)
5038,子悪魔帽,0,1,,1038,子悪魔の角,600,payon,青年,256-285,,,厳密には建物内の(56-12)
5038,子悪魔帽,0,1,,7048,グリフォンの爪,40,payon,青年,256-285,,,厳密には建物内の(56-12)
5169,花嫁の仮面 [1],0,1,,1054,古代魚の唇,2,payon,ウォルマン,135-320,,,
5169,花嫁の仮面 [1],0,1,,1059,透明な布,500,payon,ウォルマン,135-320,,,
5169,花嫁の仮面 [1],0,1,,1049,乙女の着物,20,payon,ウォルマン,135-320,,,
5169,花嫁の仮面 [1],0,1,,1024,墨汁,100,payon,ウォルマン,135-320,,,
5177,獅子の仮面 [1],0,1,,1048,蛇模様の髪,500,payon,ウォルマン,135-320,,,
5177,獅子の仮面 [1],0,1,,1053,古代魚の歯,2,payon,ウォルマン,135-320,,,
5177,獅子の仮面 [1],0,1,,980,紅色の染料,1,payon,ウォルマン,135-320,,,
5176,老人の仮面,0,1,,7015,追憶のしおり,20,payon,ウォルマン,135-320,,,
5176,老人の仮面,0,1,,1028,いのししのたてがみ,100,payon,ウォルマン,135-320,,,
5176,老人の仮面,0,1,,952,サボテンの針,100,payon,ウォルマン,135-320,,,
5169,花嫁の仮面 [1],0,1,,706,四葉のクローバー,1,payon,ウォルマン,135-320,,,
5169,花嫁の仮面 [1],0,1,,7201,丸太,500,payon,ウォルマン,135-320,,,
5169,花嫁の仮面 [1],0,1,,7200,弾力がある縄,10,payon,ウォルマン,135-320,,,
5177,獅子の仮面 [1],0,1,,706,四葉のクローバー,1,payon,ウォルマン,135-320,,,
5177,獅子の仮面 [1],0,1,,7201,丸太,500,payon,ウォルマン,135-320,,,
5177,獅子の仮面 [1],0,1,,7200,弾力がある縄,10,payon,ウォルマン,135-320,,,
5176,老人の仮面,0,1,,706,四葉のクローバー,1,payon,ウォルマン,135-320,,,
5176,老人の仮面,0,1,,7201,丸太,500,payon,ウォルマン,135-320,,,
5176,老人の仮面,0,1,,7200,弾力がある縄,10,payon,ウォルマン,135-320,,,
5175,モザイク,0,1,100kz,7111,なめらかな紙,100,rachel,?,91-273,,,"表示名が「?」,見えにくいので注意"
5175,モザイク,0,1,100kz,983,黒色の染料,1,rachel,?,91-273,,,"表示名が「?」,見えにくいので注意"
5175,モザイク,0,1,100kz,938,べとべとする液体,99,rachel,?,91-273,,,"表示名が「?」,見えにくいので注意"
2992,ペンダントオブメイルストーム [1],0,1,,2990,ペンダントオブハーモニー,1,moc_para01,ロエル,26-95,,,
2992,ペンダントオブメイルストーム [1],0,1,,2991,ペンダントオブカオス,1,moc_para01,ロエル,26-95,,,
2296,望遠鏡,0,1,,999,鋼鉄,100,morocc,錬金術師,85-54,,,"別の入口は(98-68),厳密には建物の中の(76-163)"
2296,望遠鏡,0,1,,2243,スピングラス,1,morocc,錬金術師,85-54,,,"別の入口は(98-68),厳密には建物の中の(76-163)"
5446,肉球のヘアピン [1],1,1,,,,,gef_fild05,ミュー,80-149,,,"討伐クエ：コボルトアーチャーを1000体,受諾中にワイルドローズを倒すとキルカウントリセット"
5436,フラワーヴェール,0,1,,1032,食人植物の花,1000,gef_fild10,オークレディ,223-206,,,厳密には建物の中の(119-106)
5436,フラワーヴェール,0,1,,10007,シルクリボン,1,gef_fild10,オークレディ,223-206,,,厳密には建物の中の(119-106)
5069,狐のお面,0,1,,1022,狐の尻尾,999,pay_dun03,九尾狐,48-84,,,NPC九尾狐がいない時はMapに1体だけいるモンスターの九尾狐を倒すと出現
5004,酸素マスク,0,1,,701,オラオラ,5,pay_arche,酸素マスク青年,143-163,,,厳密には弓手ギルド内の(25-71)
1089,フェイヨン水溶液,0,1,50z,1092,空の試験管,1,pay_arche,水溶液アルバイト,122-100,水溶液作成,,
1088,モロク水溶液,0,1,50z,1092,空の試験管,1,moc_ruins,水溶液アルバイト,91-150,水溶液作成,,
984,オリデオコン,0,1,1kz,7126,でっかいゼロピー,40,einbech,サビタ,97-167,,,鉱石貰うと交換不可に
984,オリデオコン,0,1,1kz,1011,エンベルタコン,10,einbech,サビタ,97-167,,,鉱石貰うと交換不可に
984,オリデオコン,0,1,1kz,912,ジャルゴン,10,einbech,サビタ,97-167,,,鉱石貰うと交換不可に
984,オリデオコン,0,1,1kz,1003,石炭,3,einbech,サビタ,97-167,,,鉱石貰うと交換不可に
5374,大型マジェスティックゴート,0,1,990kz,2256,マジェスティックゴート,1,prt_monk,ブラックハンド,261-91,,災いを呼ぶ角,
5374,大型マジェスティックゴート,0,1,990kz,7799,闇の結晶体,30,prt_monk,ブラックハンド,261-91,,災いを呼ぶ角,
5374,大型マジェスティックゴート,0,1,990kz,7798,闇の破片,50,prt_monk,ブラックハンド,261-91,,災いを呼ぶ角,
5078,ラッコ帽,0,1,,5033,たぬき帽,1,xmas,プリティーレンシ,183-267,,,
5078,ラッコ帽,0,1,,5064,変身木の葉,1,xmas,プリティーレンシ,183-267,,,
5059,くま帽子,0,1,,5030,パンダ帽,1,xmas,熊爺,175-156,,,
5059,くま帽子,0,1,,7161,黒い熊の皮,300,xmas,熊爺,175-156,,,
5059,くま帽子,0,1,,7213,針刺し,100,xmas,熊爺,175-156,,,
5059,くま帽子,0,1,,7217,糸巻,100,xmas,熊爺,175-156,,,
22534,閉ざされた心の箱,0,1,,7642,血塗られたコイン,100,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
18848,瑞々しいバラ [1],0,1,,7642,血塗られたコイン,500,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
19687,[衣装] 瑞々しいバラ,0,1,,7642,血塗られたコイン,1000,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
19686,[衣装] サンタ人形ヘアバンド,0,1,,7642,血塗られたコイン,500,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
19701,[衣装] 赤いボンネット,0,1,,7642,血塗られたコイン,500,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
13442,古い洋傘 [3],0,1,,7642,血塗られたコイン,1000,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
11563,温かい紅茶,0,10,,7642,血塗られたコイン,7,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
11564,甘いお菓子,0,10,,7642,血塗られたコイン,5,xmas,黄金の手のビリーナ,240-291,血塗られたコイン,,
18849,セリーヌのリボン [1],0,1,,7642,血塗られたコイン,1000,xmas,カーイン,240-297,血塗られたコイン,,
16029,ノーブルクロス [1],0,1,,7642,血塗られたコイン,2000,xmas,カーイン,240-297,血塗られたコイン,,
2980,悪霊の糸の手袋 [1],0,1,,7642,血塗られたコイン,1000,xmas,カーイン,240-297,血塗られたコイン,,
18849,セリーヌのリボン [1],0,1,,18848,瑞々しいバラ [1],1,xmas,カーイン,240-297,血塗られたコイン,,要精錬値：+9
16029,ノーブルクロス [1],0,1,,1540,グランドクロス [1],1,xmas,カーイン,240-297,血塗られたコイン,,
2980,悪霊の糸の手袋 [1],0,1,,2976,赤いランタン [1],1,xmas,カーイン,240-297,血塗られたコイン,,
2980,悪霊の糸の手袋 [1],0,1,,2977,傷ついた心 [1],1,xmas,カーイン,240-297,血塗られたコイン,,
2980,悪霊の糸の手袋 [1],0,1,,2978,優しい心 [1],1,xmas,カーイン,240-297,血塗られたコイン,,
5060,パーティー帽,0,1,,2236,サンタのぼうし,1,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5060,パーティー帽,0,1,,7151,油紙,100,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5060,パーティー帽,0,1,,7111,なめらかな紙,100,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5062,麦わら帽子,0,1,,2280,笠,1,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5062,麦わら帽子,0,1,,7150,竹筒,300,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5062,麦わら帽子,0,1,,7197,丈夫な蔓,300,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5067,ソンブレロ,0,1,,5062,麦わら帽子,1,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5067,ソンブレロ,0,1,,952,サボテンの針,50,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5067,ソンブレロ,0,1,,1907,ギター,1,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5075,カウボーイハット,0,1,,2248,ウェスタングレイス,1,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
5075,カウボーイハット,0,1,,7030,砂漠狼の爪,108,xmas,帽子コレクター,120-131,,,厳密には道具屋内の(35-30)
